review,label
barang udah sampe maaf kasi bintang soal kecewa minta warna hijau kirim warna burgundy kan pesan orang orang mau jadi kan rugi kali teliti,0
sayang admin slow respon,1
baju cacat gak benar banget,0
kotor banyak noda penyok mungkin emas buruk,0
minta xl dapetnya l akhir jadi ngepres banget udah gitu lama padahal posisi sama jakarta pusat,1
pas sih pendek banget,1
kualitas barang sih bagus dong respon toko tingkat utamain bayar stok diupdate jangan terang bilang ready ready tau ga ready kalau ken layanin cepat detail dong terang update stock enak buat beli biar ga nanya nanya terus,0
lama maklum costume terus tulisanya hidup dateng jaket basah kuyup chatnya lama banget dibales,0
kok makin tipis bahan gak pertama kali beli,0
barang bagus banget pengirimanaan super duper lama tanggal order kirim tanggal pas garansi shopee habis respon admin super lelet ga beri solusi,0
produk jual standar,1
produk perlu ragu jual engga mau tanya,1
lama emas terang tulis buat hari aja hari terus dateng sablon bolong gar gak sablon fontnya minta persis sesuai contoh fontnya kecil malah dateng gede banget fontnya,0
sen xl kirim xxl,1
kecewa waktu co warna beige nya ready tbtb chat dikabarin kalau warna nya udah gaada cuma kasih beberapa opsi warna jadi paksa pilih kalau misal barang ready mending buat kosong stok,0
warna pesan warna hitam kasih warna beigi desain bagus bahan bagus,0
kecewa banget resletingnya baru dateng langsung rusak,1
sayang sobek pihak toko ecek,0
banyak noda hampir semua bagi jaket,0
bahan tipis enggak tebel enggak,0
type jaket bahan baby terry tebel bulu jadi pas pakai serap keringat,1
tampil sesuai harga size m kecil harus l or xl warna hitam,0
dapet noda,0
sobek dikit bagi bawah pas buka beh banyak minyak packingnya untung gak sampek kena hodienya bahan adem bagus,0
kecewa pernah beli sekali datengnya bagus bahanya tebel karet tangan kendor sekarang bahan terlalu tebal oke lah jahit rapi bordir oke banget size tepat karet gelang kendor banget jadi kurang bagus,0
nyaman tahu buat kado saran tampil perhati control pesan jangan salah kirim pesan warna baby pink datang grey layan minta tukar susah banget hrs seller kurang responsif padahal buat kado ngabisin waktu tuker udah kasih apa ada aja sangat kecewa sih,0
sedih banget ga sesuai kalau warna gapapa sesuai aku mau tp ukur ngga sen xxl tp kynya xl,1
tampil bagus warna sen datang bahan bagus cuman lebih teliti aja packing sen green lime kirim biru stell,0
bahan sih tebal kasar,0
warna beige tampil lumayan ga tipis ga tebel jugaa lumayan,0
padan harga banget pas acara main nyaman kurang sedikit tingkatin,1
warna putih tampil lumayan bahan bagus tebal halus cuman sablon kecil biasa beli ukur a ukur gak kecil,0
baik ready cantum stock option pas buka kayak ready banyak nyata tiba pm kalau ready cuma navy hitam putih so basic,0
tampil kurang sesuai warna warna charcoal nya bagus coklat mocca bagi benang beda warna sendiri satu logo sweponya satu ukur terus bagi tangan sama bagi bawah hoodie sangat beda tampil model sama bagi rapi benang keluar saran sih sering cek bahan dipake warna,0
warna peach tampil baik first time belanja sini awal ragu ragu lihat komenan orang jadi yakin buat belanja sini worth it buat harga seginii luar kasar dalem lembut tembus pandang sedikit je makasih kak amanah selalu moga banyak banyakin voucher,1
warna lucu tampil bagus sayang bagi satu tangan longgar belah karet tangan,0
warna sesuai produk lumayan pesan warna green sama biru dateng malah hitam sama pink,1
warna salem diganbar kayak peach gitu eh dateng kayak coklat wkwk mana banyak noda putih kayak kapur bekas nandain ampun deh,0
tampil warna kotor ga tau padahal baru beli pertama warna jaket udah bagus kaget lihat dalem banyak noda hitam ga ilang udah cuci,0
size jauh banget size chart bahkan ukur xxxl aja ga panjang tanya size via chat cuma ngirim foto chart doang ngomong apa apa baju benar benar polos merk apa ga foto,0
resletingnya serer pas dinaikin malah gabisa diturunin tingkat lg qc nya,1
minta warna abu misty kirim carchoal gasuka warna padahal checkout pas lg live,1
order warna olive eh besok bilang olive habis pilih beberapa akhir pilih matcha tenyata asli matcha kurang oke bahan ga sama kayak punya temen gw pernah beli sini kecewa sekarang tipis ga tebel kayak punya temen gw,0
maaf resletingnya rusak gabisa naik turun warna cantum sedia tdk tanya chat ga bls gilir co baru dikonfirm kalau warna sold akhir ganti warna tp konfirmasi layan tks,1
barang sesuai harga kecewa kondisi strapnya karat,1
kualitas standar gak tipis gak tebel standar lah lumayan kecewa soal dulu pernah beli sini bahan tebel enak sekarang lumayan tipis noda beberapa bagi jadi lumayan bikin kecewa jadi bintang dulu,0
warna salah warna tampil salah kirim desain sumpah kesel bgt kali teliti masalah kalau salah warna gapapa kalau salah gambar sen apa kirim apa tolong tolong mohon teliti karena kado mau gak mau kasih hadeh,0
gimana sih min orang pesan nya ukur xl bukan xxl lebih diperhatiin dong bagus sih bagus besar banget,0
nyaman halus padan harga lumayan saran tampil cocok buat dingin kalau stok habis harus jangan ditampilin barang ready sengaja beli urgent pakai hari tentu dikabarin barang habis,0
benang sangat beranta nih,0
volume warna beda padahal udah kasih tau kasi l aja biar volume sama tetep aja beda warna ga couple dong nama gimana sih,0
warna kira cokelat nyata hijau harga segitu lumayan sih jaket tebel banget jadi mungkin asa gerah pas pakai,1
warna bagus tampil bagus hoodie jumpernya pas emang cari over size celana joger nyata jumbo banget ukur perut kira tali nyata jadi gak pakai kedodoran banget kira celana standar ukur nyata datang ukur jumbo banget mungkin salah aku gak cek teliti barang bagus banget kualitas nya foto sama ukur xl emang beda merek cuman aku kira beda nya jauh nyata jauh banget,1
tampil sesuai pesan polos datang polos,0
barang bagus kain tipis kecil bagi perut bagi tangan sangat besar,0
warna sesuai tampil sesuai aku pikir ukur m nya gede nyata ukur m nya kecil banget,1
warna warna sesuai kalau memang stok habis harus beri terang harga jangkau kalau cari soal warna mending jangan toko,0
warna army maksud kak minta warna army datang hijau botol kalau misal warna sedia kosong mohon chat kak jadi kecewa barang oke,1
tampil bagus bahan tebel warna lucu slowrespon aku mesen instan ga kirim hari sama sebel sih krna udah bayar ongkir instan kirim tetap besok tp buat hoodienya bagus kok,0
tampil lumayan warna hitam gw kasih bintang kirim lama tb pakai xl panjang nya kurang cm an,0
tampil bagus warna abumuda bagus sih tipis dalem jelek kalau cuci kelupas busa,0
warna beige tampil bagus cuman nunggu hari banget apa min lama banget bagus bahan lembut sesuai harga,0
tampil produk gak rekomended jahit gak rapih malah bawah bekas jahit buka warna abu kusam beli cardigannya bagus kirain jaket ini bagus rapi nyata gak jahit gak rapih banyak benang bekas jahit buka zippernya gak mulus sendat,0
quality controlnya gak bagus,0
tampil banyak noda baju,0
tampil bagus warna sesuai maaf beri bintang lebih nyata bahan tipis bekas jahit gak bersih,0
warna sangat baik tampil bagus lembut cuma kurang tebal,0
bahan bagus cuma ukur kecil biasa ukur pakai saran kalau pilih ukur pilih besar sedikit ukur biasa pakai misal ukur biasa m sini pilih l,0
warna bagus tampil lumayan pas cek bolong bahan kaya udah lama dipake gitu apa gara dapet diskon kali thank seller,0
bagus bahan tebal sayang ukur xl nya terlalu besar,0
shopee mall kualitas biasa bahkan punya lecet lengan,1
salah size bahan tebal banget nyata huhu,0
pesan ukur xl datang l,0
tampil bagus cocok buat cuaca dingin warna bata cocok buat pria wanita bagus pakai buat cuaca dingin,1
tampil lumayan warna mustard ukur l bahan tebal bagus sesuai live ukur m kurang suka kan bahan tipis n warna sama kalau ukur l good nice ukur m not good,1
kurang tebel ukur xxl nyata kecil gak sesuai kira,1
terlalu kecil adek anak smp bb nya aja ngapret kirain dewasa size,0
warna latte tampil lumayan kak kata ngga bulu jaket kok bulu kak bagus harga segitu,0
warna mocca tampil biasa,0
bahan panas benang banyak keluar ga rapi,0
benar bagus sih cuma terlalu besar terlalu tebal terus ga tali jadi lorot,0
warna bagus sesuai pesan sage green maroon tampil bagus cuman kerah leher gede lumayan sih tampil bagus cuman kerah leher gede my opinion beberapa bagi jahit kurang rapi kurang dibersihin gapapa lah biar rapiin bersihin sendiri mumpung gabut ukur benang benar s tebal gsm cuma bahan beda bahan kaos beli toko belah sama catton combed beda sedikit kaos campur pe nya mungkin kaos toko belah campur pe nya ntah lah tau dunya nyaman nyaman aja kalu pakai overall harga diskon segitu worth it lah,0
tampil bagus warna bagus banyak benang keluar,0
saran aja buat mo beli gedein dikit size biasa milih l rasa kayak s sumpah,0
warna cakep tampil oke bagus banget cocok enak pakenya,1
tampil moga awet warna hitam terimakasih barang pesan selamat tuju walaupun lama kirim,1
kecil banget aku kerempeng aja kecil padahal ambil l mana l sama m gaada beda besar,0
kualitas cukup bagus sesuai harga,1
tampil biasa warna sesuai,0
warna sesuai pes realpic tampil bagus buat buat barang kirim mohon cek dulu sengaja jual jelek dulu jahit acak acak utama puas langgan biar jadi langgan ga cuman sekali beli udah,0
warna hitam tampil baik,0
hmm beli x bahan lebih tipis tembus pandang belum,1
warna biru navy bahan hoodienya makin kesini makin tipis padahal awal dulu order tebel makanya mau repeat order kali order bahan hasil turun terus,1
tampil bagus warna sesuai resleting rusak,0
warna biasa tampil biasa salah beli cok cardigan sweater gua mau beli cardigan rajut jangan buruburu ges kalau beli apaapa gede harus beli m aja,0
bagus bahan xxl sangat oversize,0
sablon warna sesuai tulis moodnya harus putih malah hitam,0
warna pinknya kaya luntur aku kira bakal dusty pink bgt luntur bahan bagus kok,0
beige lebih kecil charcol padahal sama xl lablenya heran,1
warna hitam sizenya ngga sesuai sama terang produk,1
tumben gin bgt mesen warna late tp kirim item belum aku pernah mesen late tp datang mustard sekarang mesen late tp datang item,0
warna biru navy hoodie zippernya bagus iya walaupun enggak warna request ungu tua enggak apaapa suka oversize jadi ambil ukur xl bagi lengan lebar iya karet pas pakai gelang tangan enggak tahan jadi jatuh terus deh,0
pesan gambar roti dateng malah ga sesuai yowis lanjur,1
minta dusty pink tanya kata ready kirim malah baby blue hadeh,0
barang terima ntah kayak niat banget pendek kalau dipake depan belakang tuh panjang sama rasa ku kasih tempel patch gambar kucing biar ga kesel liat jaket,0
warna kirain warna cerah gapapa bagus kok salah ambil ukur ukur l aku cuma pas aja its okey bagus kok cuma warna aku kira cerah beda sedikit ekspektasi aku bagus kok,0
barang selamat tp sayang bahan sama sprt dulu prnah beli toko dulu kain tebal sekarang sangat tipis sekali dpt harga murah tp barang gak sesuai ekspetasi kali bintang,1
tampil lumayan harga segitu warna hitam,0
tampil bagus warna bagus bahan kaku tipis bagus buat harga segitu,0
tampil hitam terlalu kecil baik terimakasih seller hehe,0
sen l malah kasih m hadeh,0
warna beige tampil bagus nyaman sweater sweater robek bagus sweater pas,0
biasa pakai ukur l muat ukur l nya kecil kalo gitu tadi sen nya xl aja,1
warna minta denim datengnya ijo tua,0
warna warna sesuai pesan warna datang warna cream dri segi kualitas oke mohon lebih teliti kirim barang,1
barang biasa aja harga segitu,0
tampil sen pertama bagus tebel lah pesan dua kali kok bahan tipis noda,0
bahan beda sama beli waktu awal swepo,0
bagi dalem hoodienya bolong,0
warna abu misty beli dua gatau apa warna ngaruh bahan engga pernah beli warna item bahan lebih tebel ga terlalu panas bahan lebih tipis jahit kurang rapi lumayan panas buat harga segitu oke aja sih mungkin kali beli model aja,0
tampil ukurn m nya besar kaya ukur xl,1
warna oke tampil penilainan celana pas warna bagus nyaman,1
gimana sih sellernya ga teliti masa sen warna abu abu tua catat padahal tp datang warna cream kecewa sangat,0
warna hitam barang terima kak kain bagus desain kerja tunjuk lebih langsung kirim akhir jadi sesuai konsep harap format desain terlalu kecil penuh sisi kaos letak terlalu atas terimakasih,1
ga sesuai pesan pertama pesan dua kain tipis,1
warna salem tampil bagus,0
tipis kain ga kayak beli pertama kali waktu pertama kali bahan tebel liat premium sekarang tip,0
ukur pas warna luntur pas cuci emang si harga segitu tetep aja lah luntur mah luntur aja padahal baru pertama kali cuci beli,1
tampil polos warna hitam tipis worth it lah,0
warna hitam tampil bagus baju bagus bordir oke cuman kok sekali pake warna item jadi bule gitu gak hitam pekat gitu sayang baget padahal bagus sii ukur ld terlalu kecil biasa pake ld udah oversize banget baju linting susah baju kaya ukur ld sempet beli toko belah,0
warna standar ukur lebih besar terang,1
emas kirim bagus bahan hoodienya gerah kaku bukan halus lembut gitu udah gitu bagi belakang kotor banget kaya habis keinjek kamera gak terlalu liat,0
warna cream m bahan dalem kayak kain flanel,0
tampil biasa warna sesuai ga tau flashsale apa kirim barang reject wkwk,0
tipis banget gak kaya produk swepo ku beli belum,1
warna tipis padahal live tebal banget kain gak papa harga barang,1
bagus kotor dikit,0
sen warna apa main confirm aja tau stock habis paksa pilih warna ga dibatalin uda langgan sini padahal kecewa sih,0
tampil tipis setip kulit bawang,0
inti harga rupa jadi harga gin gausah berekspetasi lebih,1
inti nya harga rupa jadi harga gin gausah berekspetasi lebih deh,1
warna sesuai pesan tampil bagus sayang bahan tipis gak bahan swepo,0
tampil bagus warna hitam beige bahan nerawang dikit bahan lembut sesuai gambar sablon kurang rapih,0
jangan terlalu harap lebih harga gin tara harga aja,1
tampil size sesuai deskripsi proses masuk kurir kirim lumayan lama bahan kayak fleece pe moga cepat pudar warna makasih,0
tampil bagus okey lah,0
warna hitam layan bagus ramah next time kalau barang habis jangan lupa close yah,0
bagus banget kak barang tks,0
tampil bagus tebal warna hitam suka beli,0
warna putih jahit kurang rapih benang keluar baju tipis nerawang,0
warna kurang cakep tampil,0
kecewa sih pas pesan latte nyata habis padahal belum sedia stok lebih bagus,1
tampil bagus warna bagus,0
tampil biasa warna hitam kecewa sablon kelupas,0
tampil oke warna hitam bahan bagus sablon aja kurang bagus,0
kirim perhati kali molor bngt sen kapan kirim kapan,1
tampil segi tampil topi sd looknya ga dapet sama sekali cutting topi mungkin pengaruh harga kualitas lah,1
kata anak bahan panas tipis kurang halus kurang rapih jadi ngga mau make maaf,0
